vn10wn3cf0cn0st300500p1:5000,Average,Median,Average runtime,vn10wn3cf0cn0st300500p1_0,vn10wn3cf0cn0st300500p1_1,vn10wn3cf0cn0st300500p1_2,vn10wn3cf0cn0st300500p1_3,vn10wn3cf0cn0st300500p1_4,vn10wn3cf0cn0st300500p1_5,vn10wn3cf0cn0st300500p1_6,vn10wn3cf0cn0st300500p1_7,vn10wn3cf0cn0st300500p1_8,vn10wn3cf0cn0st300500p1_9,vn10wn3cf0cn0st300500p1_10,vn10wn3cf0cn0st300500p1_11,vn10wn3cf0cn0st300500p1_12,vn10wn3cf0cn0st300500p1_13,vn10wn3cf0cn0st300500p1_14,vn10wn3cf0cn0st300500p1_15,vn10wn3cf0cn0st300500p1_16,vn10wn3cf0cn0st300500p1_17,vn10wn3cf0cn0st300500p1_18,vn10wn3cf0cn0st300500p1_19,vn10wn3cf0cn0st300500p1_20,vn10wn3cf0cn0st300500p1_21,vn10wn3cf0cn0st300500p1_22,vn10wn3cf0cn0st300500p1_23,vn10wn3cf0cn0st300500p1_24,vn10wn3cf0cn0st300500p1_25,vn10wn3cf0cn0st300500p1_26,vn10wn3cf0cn0st300500p1_27,vn10wn3cf0cn0st300500p1_28,vn10wn3cf0cn0st300500p1_29
k_step_v2 -a:k 2,7946.956,7794.769999999999,277,6478.099999999999,6221.4400000000005,6159.95,8013.820000000001,7437.9,10479.869999999999,9598.52,9101.39,4809.81,8381.41,7636.97,6637.3,5405.46,11236.539999999999,12375.58,6685.899999999999,6643.24,10222.03,7907.669999999999,7681.869999999999,8245.33,8193.43,8880.880000000001,6742.28,7957.049999999999,7452.66,6662.94,10847.539999999999,4310.78,10001.02
k_step_v2 -a:k 3,6333.989,5930.44,1053,5629.400000000001,5929.639999999999,4228.99,7052.279999999999,4177.72,9297.76,6575.11,5931.24,4120.01,6200.01,5791.509999999999,4849.150000000001,5738.889999999999,8873.669999999998,10697.16,9165.039999999999,5864.910000000001,5128.240000000001,6740.72,5620.35,5881.57,7505.410000000001,7248.669999999999,5863.57,7101.6900000000005,5137.27,5976.250000000001,7313.12,3997.6,6382.72
all_in_cluster -a:maxd 120 -a:minp 2,8487.640666666666,8308.335,130,6468.9,8743.48,8316.36,6324.1,8907.369999999999,6694.94,8003.66,4915.240000000001,6400.76,6285.9800000000005,7163.929999999999,9614.09,8055.150000000001,8300.31,11502.269999999999,12018.99,12317.42,4991.960000000001,10562.63,8042.0599999999995,8699.02,9196.220000000001,10141.48,7888.490000000001,8671.210000000001,5361.7300000000005,9559.61,14415.57,8162.48,8903.81
greedy_priority,14372.801000000003,14924.135000000002,153,12328.11,12530.800000000001,12926.03,15440.830000000002,15971.240000000002,16986.27,14884.410000000002,14963.86,13554.06,15232.730000000001,15422.04,12423.050000000001,11463.13,16659.19,16739.440000000002,16094.929999999998,15295.84,15375.75,14021.59,11908.990000000002,15977.669999999998,14058.54,15281.25,13548.990000000002,13987.58,13145.720000000001,13062.67,16678.33,9606.4,15614.589999999998
gravitational_search,6766.117333333334,6615.7699999999995,903,7173.07,6112.85,6975.610000000001,6126.04,6723.960000000001,5279.610000000001,7426.1,6076.36,6709.94,7732.399999999999,6081.819999999999,5219.61,6086.169999999998,10503.210000000001,9264.48,7809.349999999999,6521.599999999999,5011.430000000001,7338.72,6074.620000000001,6968.7,6322.48,8886.65,6970.969999999999,5478.400000000001,5044.56,7344.04,8862.44,4489.29,6369.040000000001
onion_search_hamilton -a:cnum 2,4821.541,4556.380000000001,133,6179.419999999999,3121.19,3137.5299999999997,4130.070000000001,4417.490000000001,4251.97,5501.8,4904.5,1934.73,3988.85,3330.03,4385.14,4859.7,7933.879999999999,7811.1900000000005,4382.13,4695.27,4295.5599999999995,6281.67,4055.5,6337.839999999999,5054.67,6717.990000000001,5846.84,5271.799999999999,2798.4300000000003,5529.780000000001,5822.500000000001,3299.1400000000003,4369.619999999999
onion_search_hamilton -a:cnum 4,5044.144333333333,5186.909999999999,144,4848.58,3053.8099999999995,3417.96,2466.18,7031.580000000001,5280.3099999999995,8100.029999999999,4845.31,1954.3999999999999,3996.2400000000002,7188.68,6193.150000000001,5604.589999999999,7152.37,7811.1900000000005,4382.13,4695.27,4295.5599999999995,5411.84,5719.01,5598.4400000000005,5171.159999999999,7732.94,4782.25,5202.659999999999,1891.23,5261.61,7657.09,3116.35,1462.41
onion_search_heuristic -a:cnum 2,4887.626666666667,4919.995,136,6179.419999999999,3121.19,3137.5299999999997,4130.070000000001,5524.78,4251.97,6416.35,4904.5,1934.73,3988.85,3330.03,5970.2300000000005,4926.65,7865.600000000001,7700.94,4382.13,4695.27,1881.8999999999999,5371.98,4055.5,6531.36,5054.67,6755.26,5846.84,5271.799999999999,4994.650000000001,4913.34,5822.500000000001,3299.1400000000003,4369.619999999999
onion_search_heuristic -a:cnum 4,4680.552666666667,4999.01,167,4848.58,3053.8099999999995,3417.96,2466.18,6489.84,5384.0599999999995,5609.9,4845.31,1954.3999999999999,3996.2400000000002,3709.7200000000003,6198.37,5639.26,6527.32,7811.1900000000005,4382.13,4695.27,1881.8999999999999,5411.84,6049.76,5598.4400000000005,5149.4400000000005,6783.5,4782.25,5202.659999999999,1891.23,5261.61,6795.65,3116.35,1462.41


vn10wn3cf8cn6st300500p5:5000,Average,Median,Average runtime,vn10wn3cf8cn6st300500p5_0,vn10wn3cf8cn6st300500p5_1,vn10wn3cf8cn6st300500p5_2,vn10wn3cf8cn6st300500p5_3,vn10wn3cf8cn6st300500p5_4,vn10wn3cf8cn6st300500p5_5,vn10wn3cf8cn6st300500p5_6,vn10wn3cf8cn6st300500p5_7,vn10wn3cf8cn6st300500p5_8,vn10wn3cf8cn6st300500p5_9,vn10wn3cf8cn6st300500p5_10,vn10wn3cf8cn6st300500p5_11,vn10wn3cf8cn6st300500p5_12,vn10wn3cf8cn6st300500p5_13,vn10wn3cf8cn6st300500p5_14,vn10wn3cf8cn6st300500p5_15,vn10wn3cf8cn6st300500p5_16,vn10wn3cf8cn6st300500p5_17,vn10wn3cf8cn6st300500p5_18,vn10wn3cf8cn6st300500p5_19,vn10wn3cf8cn6st300500p5_20,vn10wn3cf8cn6st300500p5_21,vn10wn3cf8cn6st300500p5_22,vn10wn3cf8cn6st300500p5_23,vn10wn3cf8cn6st300500p5_24,vn10wn3cf8cn6st300500p5_25,vn10wn3cf8cn6st300500p5_26,vn10wn3cf8cn6st300500p5_27,vn10wn3cf8cn6st300500p5_28,vn10wn3cf8cn6st300500p5_29
Entropy,,,,0.759176003468815,0.7364516253185088,0.6535212480354062,0.5903089986991943,0.7364516253185088,0.796657624451305,0.796657624451305,0.6535212480354063,0.7966576244513051,0.8193820026016112,0.8193820026016112,0.8795880017344074,0.8193820026016112,0.8193820026016112,0.6535212480354063,0.6989700043360187,0.6989700043360187,0.8193820026016112,0.7364516253185088,0.7364516253185087,0.8193820026016112,0.8193820026016112,0.6535212480354062,0.7364516253185087,0.8193820026016112,0.6535212480354062,0.9397940008672037,0.7364516253185087,0.6989700043360187,0.6762456261857125
p_sd,,,,0.13828955130450024,0.11966620241321271,0.122245654319489,0.15085091978506462,0.08392854103342914,0.1346996659238619,0.14489996549343964,0.14676511847165863,0.16881943016134132,0.11586198686368192,0.15190786681406593,0.1397712416772492,0.1200833044182246,0.17780888616714294,0.12713772060250253,0.09921693403849967,0.12271919165313959,0.15184202316881845,0.15574337867145427,0.14449913494550753,0.15419468213917106,0.13564659966250536,0.12265398485169571,0.17754999295972954,0.12367699866992245,0.14177446878757824,0.12006664815842909,0.10917875251164944,0.1686297719858507,0.1616910634512619
st_sd,,,,54.817880294662984,64.8382603097893,35.21363372331802,57.93099343184095,46.70117771534247,66.3023378170031,51.778373863998475,66.49060083951716,53.67494760127857,49.0,62.161081071680215,52.54521862167861,48.425200051213004,40.19950248448356,53.749418601506754,65.26867548832288,65.88626564011653,52.354560450833695,63.25345840347388,63.56886030125127,56.25833271614081,51.39066063011839,72.38784428341543,59.464274989274024,47.916594202843754,43.0,51.03920062069938,53.71219600798314,49.839743177508446,47.75981574503821
k_step_v2 -a:k 1,8826.412333333334,9150.74,163,8066.53,9914.189999999999,5687.68,8348.26,9174.94,9430.6,10221.89,9808.679999999998,9429.69,9674.98,8967.78,10156.280000000002,4389.79,8957.67,9252.47,10756.270000000002,7551.380000000001,7857.989999999999,7721.91,11025.68,5569.09,9126.539999999999,9292.47,7374.8099999999995,7627.3,8091.42,10267.78,12333.22,11421.73,7293.349999999999
k_step_v2 -a:k 2,7028.725,6783.290000000001,277,5794.59,8125.39,4512.95,5954.969999999999,6197.75,8438.23,6723.700000000001,10278.34,7566.87,7800.8200000000015,6458.19,8669.84,5157.7300000000005,8423.31,6842.88,9155.65,6563.31,6874.790000000001,5967.97,10663.050000000001,5639.569999999999,6182.789999999999,8200.26,2883.13,5090.7699999999995,4791.630000000001,8804.01,10460.339999999998,6900.830000000001,5738.09
k_step_v2 -a:k 3,5533.559333333334,5188.85,1053,5670.179999999999,5755.3099999999995,3315.09,4740.96,4962.789999999999,6817.780000000001,4276.6,6338.36,5230.72,4925.459999999999,5338.299999999999,3730.4199999999996,4983.7300000000005,5032.360000000001,5881.2699999999995,7786.51,5977.959999999999,5250.51,3167.85,6726.019999999999,4476.5,4402.6,7704.590000000001,4692.469999999999,5007.49,3425.3,7127.92,10162.529999999999,7952.219999999999,5146.98
all_in_cluster -a:maxd 120 -a:minp 2,7869.946666666667,7881.924999999999,130,4433.38,9512.43,4901.02,7748.13,4218.25,7965.099999999999,10090.24,6007.23,8973.52,8781.519999999999,7798.75,7654.7699999999995,8925.63,8920.98,11375.700000000003,9539.15,10045.980000000001,4862.88,6401.389999999999,9385.14,6862.34,6668.54,11193.23,3413.66,7697.129999999999,4607.83,10002.859999999999,10643.34,10333.85,7134.43
greedy_priority,12739.456,12576.965,154,11388.899999999998,14555.53,10844.28,12307.039999999999,9570.99,15390.400000000001,11463.09,13426.02,13933.759999999998,13136.699999999999,12170.42,10695.78,14489.65,13006.18,13192.800000000001,16220.77,11366.679999999998,11623.51,11344.029999999999,16971.760000000002,9461.77,10759.070000000002,14094.630000000001,10727.35,11912.939999999997,12152.210000000001,13135.550000000001,15328.31,14666.670000000002,12846.89
gravitational_search,6173.848,6070.245000000001,938,4837.400000000001,6178.489999999999,4273.14,6797.7300000000005,4794.53,6806.5199999999995,5587.69,6441.419999999999,5423.740000000001,6166.61,5097.7699999999995,6235.47,4486.0,4635.820000000001,5827.45,10254.43,7432.66,5973.880000000001,5949.139999999999,8276.22,5591.26,6693.23,8202.1,6352.650000000001,5179.470000000001,5566.08,6465.68,6236.34,7778.9800000000005,5673.539999999999
onion_search_hamilton -a:cnum 2,4120.479333333334,4469.0650000000005,135,4273.2300000000005,2596.29,0.0,2821.48,1312.57,3304.12,5069.869999999998,5963.57,3216.32,5217.509999999999,1819.1800000000003,3360.6400000000003,7756.589999999999,4664.9,4768.0199999999995,7640.570000000001,5129.9800000000005,5108.46,1565.2,7164.01,2629.5,4845.97,5433.7,1280.43,2708.4900000000002,953.8599999999999,6025.39,7821.51,6062.44,3100.58
onion_search_hamilton -a:cnum 4,4424.732,4417.884999999999,146,5689.69,3932.8599999999997,114.66,2821.48,1312.57,7184.700000000001,3612.9300000000003,5880.54,3310.9,5228.719999999999,1807.4500000000003,3862.1900000000005,8069.5599999999995,4595.3099999999995,4240.459999999999,6410.34,5444.030000000001,3217.65,2495.7799999999997,5600.72,1966.3899999999999,5655.87,7779.13,1367.02,5238.400000000001,3595.13,5530.59,7710.83,5965.48,3100.58
onion_search_heuristic -a:cnum 2,3954.842666666667,3756.7000000000003,140,4273.2300000000005,2502.86,0.0,2821.48,1312.57,3304.12,3086.96,4152.76,2898.43,5217.509999999999,1819.1800000000003,3360.6400000000003,4943.0599999999995,4554.19,4768.0199999999995,7726.620000000001,5547.42,5108.46,1666.1999999999998,6392.4000000000015,1504.8999999999999,4845.97,8367.230000000001,1280.43,2708.4900000000002,953.8599999999999,6843.589999999999,7521.68,6062.44,3100.58
onion_search_heuristic -a:cnum 4,4293.256,4217.484999999999,163,4194.509999999999,3932.8599999999997,114.66,2821.48,1312.57,7184.700000000001,3612.9300000000003,5880.54,4104.5199999999995,5220.179999999999,1807.4500000000003,3862.1900000000005,5251.5,5122.1900000000005,4240.459999999999,6363.049999999999,5388.28,3217.65,2495.7799999999997,5615.379999999999,3424.43,2845.5499999999997,7779.13,1367.02,6388.43,1353.77,5674.19,7710.83,5965.48,4545.970000000001


vn10wn3cf8cn6st100700p1:5000,Average,Median,Average runtime,vn10wn3cf8cn6st100700p1_0,vn10wn3cf8cn6st100700p1_1,vn10wn3cf8cn6st100700p1_2,vn10wn3cf8cn6st100700p1_3,vn10wn3cf8cn6st100700p1_4,vn10wn3cf8cn6st100700p1_5,vn10wn3cf8cn6st100700p1_6,vn10wn3cf8cn6st100700p1_7,vn10wn3cf8cn6st100700p1_8,vn10wn3cf8cn6st100700p1_9,vn10wn3cf8cn6st100700p1_10,vn10wn3cf8cn6st100700p1_11,vn10wn3cf8cn6st100700p1_12,vn10wn3cf8cn6st100700p1_13,vn10wn3cf8cn6st100700p1_14,vn10wn3cf8cn6st100700p1_15,vn10wn3cf8cn6st100700p1_16,vn10wn3cf8cn6st100700p1_17,vn10wn3cf8cn6st100700p1_18,vn10wn3cf8cn6st100700p1_19,vn10wn3cf8cn6st100700p1_20,vn10wn3cf8cn6st100700p1_21,vn10wn3cf8cn6st100700p1_22,vn10wn3cf8cn6st100700p1_23,vn10wn3cf8cn6st100700p1_24,vn10wn3cf8cn6st100700p1_25,vn10wn3cf8cn6st100700p1_26,vn10wn3cf8cn6st100700p1_27,vn10wn3cf8cn6st100700p1_28,vn10wn3cf8cn6st100700p1_29
Entropy,,,,0.759176003468815,0.7364516253185087,0.8568636235841013,0.796657624451305,0.8795880017344074,0.7364516253185087,0.6989700043360187,0.759176003468815,0.796657624451305,0.8795880017344074,0.759176003468815,0.5903089986991943,0.8193820026016112,0.7364516253185087,0.7966576244513051,0.8795880017344074,0.6989700043360187,0.7966576244513051,0.7364516253185087,0.7364516253185087,0.6989700043360187,0.9397940008672037,0.7364516253185087,0.8193820026016112,0.8795880017344074,0.796657624451305,0.796657624451305,0.7364516253185087,0.6160396270529163,0.7364516253185087
p_sd,,,,0.032310988842807024,0.028565713714171416,0.02529822128134704,0.02441311123146742,0.027202941017470894,0.028000000000000008,0.025612496949731396,0.026532998322843213,0.022000000000000002,0.030265491900843124,0.026832815729997482,0.029393876913398145,0.026907248094147424,0.02856571371417141,0.026532998322843216,0.021908902300206666,0.024413111231467412,0.02154065922853801,0.02690724809414743,0.028565713714171416,0.023748684174075836,0.024979991993593607,0.026000000000000013,0.022000000000000013,0.026532998322843213,0.027129319932501075,0.026532998322843206,0.023748684174075843,0.030724582991474444,0.02529822128134705
st_sd,,,,121.91800523302537,137.02554506368512,163.8566446623389,195.77793542685038,135.88598161694236,162.48384535085327,148.4048516727132,159.00943368240766,150.91719583930785,159.51488958714793,199.87245933344593,123.0,139.67462188959024,131.39634698118513,150.05332385522155,132.29134514396625,185.79827770999387,148.18906842274163,153.42750731208534,166.18062462272792,191.58288023724876,155.6277610196844,175.37388631150307,154.20765220960988,182.69099594670777,109.61751684835777,148.48905683584903,137.41906709041507,186.48324321504063,179.63574254585305
k_step_v2 -a:k 1,9680.324666666666,9181.404999999999,166,9218.75,9771.18,9123.16,8620.3,7043.11,12429.699999999997,12863.24,9139.079999999998,7367.970000000001,11120.140000000001,11067.06,7969.09,14172.05,9144.06,9322.57,13596.319999999998,6010.8099999999995,11435.52,7938.28,8669.68,8674.81,12107.519999999999,7556.59,6297.09,11072.66,8639.45,10570.35,11119.79,8813.72,9535.69
k_step_v2 -a:k 2,8474.973333333333,8338.135,275,7618.35,5629.629999999999,8811.35,8383.85,6168.0,11418.06,10555.649999999998,8686.93,7500.61,9093.41,9977.46,7768.84,12604.890000000001,9451.130000000001,7600.609999999999,11626.02,5745.9800000000005,11157.95,6280.900000000001,7707.41,7318.49,9548.789999999999,7356.880000000001,5512.530000000001,9578.64,6888.130000000001,9187.970000000001,8834.92,8292.42,7943.4
k_step_v2 -a:k 3,7656.9529999999995,7087.95,1045,5957.8,5784.83,8123.9800000000005,8094.220000000001,4442.7699999999995,10616.01,9095.150000000001,8217.95,6239.73,8884.15,9153.01,7154.9,11719.990000000002,6896.659999999999,6836.8,11247.0,4970.67,10017.83,6024.290000000001,7021.0,6178.0199999999995,8132.5199999999995,6346.99,5278.76,10051.689999999999,6964.010000000001,6565.84,8501.41,8194.65,6995.960000000002
all_in_cluster -a:maxd 120 -a:minp 2,9028.154333333334,8852.16,130,7955.530000000001,7601.710000000001,11380.589999999998,9808.19,7609.93,12720.119999999999,10404.87,9534.18,8409.15,10259.2,9519.989999999998,8102.509999999999,12551.710000000001,7786.520000000001,8854.6,13871.89,5756.680000000001,11372.210000000001,7153.47,6607.68,4755.23,8849.72,7027.0,3517.6499999999996,10310.39,10907.720000000001,11841.21,12050.23,7087.460000000001,7237.290000000001
greedy_priority,14054.466666666665,13785.734999999999,132,13357.87,13653.86,14018.320000000002,12859.969999999998,12562.89,16860.75,16332.08,15484.21,12169.449999999999,15460.2,15570.900000000001,13819.87,17045.429999999997,13244.389999999998,13046.43,16759.73,7909.59,15880.68,13796.67,13722.6,11947.519999999999,15471.22,12506.849999999999,11955.160000000002,15839.289999999999,13655.609999999999,14758.45,14905.83,13263.380000000001,13774.799999999997
gravitational_search,8524.738333333333,8110.485,604,6473.17,6754.7699999999995,8690.79,9449.23,6381.3,10371.34,9246.14,10066.400000000001,7901.33,9699.83,11473.69,8652.539999999999,10824.390000000001,7550.400000000001,8284.34,11463.900000000001,5091.12,11935.470000000001,6702.040000000001,7835.719999999999,6763.41,9080.74,7608.32,6509.349999999999,11458.49,7934.49,7851.09,8091.129999999999,8129.84,7467.380000000001
onion_search_hamilton -a:cnum 2,6430.090666666667,6216.855,132,4636.28,3483.59,8549.7,5559.27,3445.17,10537.429999999998,8009.39,8357.63,3922.72,7423.77,7231.07,7416.8,10048.810000000001,5575.570000000001,7520.06,9815.28,4097.72,9520.24,4336.9,7567.1900000000005,4918.400000000001,6495.54,4855.74,2519.2,8092.16,6318.389999999999,5178.11,5940.47,5414.8,6115.32
onion_search_hamilton -a:cnum 4,5910.903333333335,5713.195,147,3989.1100000000006,3592.6200000000003,7809.829999999999,5702.37,3030.8,8133.89,7619.41,6661.490000000001,4081.18,7052.97,7386.280000000001,5580.9400000000005,9982.36,5724.0199999999995,5901.81,8652.939999999999,4072.5800000000004,8536.47,4889.74,6482.23,4295.72,6495.54,5170.279999999999,2728.34,7211.17,4916.360000000001,4800.16,5977.28,5172.23,5676.9800000000005
onion_search_heuristic -a:cnum 2,6329.763,6068.47,136,4384.38,3379.43,8968.560000000001,4475.94,3445.17,10480.550000000001,9543.61,8281.03,3558.2700000000004,7039.4800000000005,7231.07,7418.33,10220.48,5288.87,7520.06,9815.28,4063.62,9624.710000000001,4298.16,4864.7,5452.09,6554.849999999999,4855.74,2505.0999999999995,7601.1900000000005,6318.389999999999,5178.11,5998.59,5388.78,6138.35
onion_search_heuristic -a:cnum 4,6136.813333333334,5696.9400000000005,166,3989.1100000000006,3420.58,8780.41,5716.9,3241.7799999999997,8758.9,8426.29,6825.27,4005.87,8428.980000000001,7097.24,5603.41,9994.98,5549.74,7336.17,9414.69,4046.0,9363.109999999999,4299.61,6482.23,4893.02,6495.54,5170.279999999999,2756.1199999999994,7211.17,4916.360000000001,4800.16,5977.28,5426.219999999999,5676.9800000000005


vn10wn3cf8cn6st100700p5:5000,Average,Median,Average runtime,vn10wn3cf8cn6st100700p5_0,vn10wn3cf8cn6st100700p5_1,vn10wn3cf8cn6st100700p5_2,vn10wn3cf8cn6st100700p5_3,vn10wn3cf8cn6st100700p5_4,vn10wn3cf8cn6st100700p5_5,vn10wn3cf8cn6st100700p5_6,vn10wn3cf8cn6st100700p5_7,vn10wn3cf8cn6st100700p5_8,vn10wn3cf8cn6st100700p5_9,vn10wn3cf8cn6st100700p5_10,vn10wn3cf8cn6st100700p5_11,vn10wn3cf8cn6st100700p5_12,vn10wn3cf8cn6st100700p5_13,vn10wn3cf8cn6st100700p5_14,vn10wn3cf8cn6st100700p5_15,vn10wn3cf8cn6st100700p5_16,vn10wn3cf8cn6st100700p5_17,vn10wn3cf8cn6st100700p5_18,vn10wn3cf8cn6st100700p5_19,vn10wn3cf8cn6st100700p5_20,vn10wn3cf8cn6st100700p5_21,vn10wn3cf8cn6st100700p5_22,vn10wn3cf8cn6st100700p5_23,vn10wn3cf8cn6st100700p5_24,vn10wn3cf8cn6st100700p5_25,vn10wn3cf8cn6st100700p5_26,vn10wn3cf8cn6st100700p5_27,vn10wn3cf8cn6st100700p5_28,vn10wn3cf8cn6st100700p5_29
Entropy,,,,0.6989700043360187,0.796657624451305,0.796657624451305,0.7364516253185087,0.6762456261857125,0.55583362792012,0.8193820026016112,0.6989700043360187,0.6535212480354062,0.759176003468815,0.8795880017344074,0.759176003468815,0.6387640052032225,0.796657624451305,0.7364516253185087,0.8795880017344074,0.6535212480354062,0.8795880017344074,0.5558336279201201,0.8795880017344074,0.7966576244513051,0.7364516253185087,0.6535212480354063,0.8193820026016112,0.6989700043360187,0.7364516253185087,0.7966576244513051,0.7137272471682026,0.759176003468815,0.9397940008672037
p_sd,,,,0.1651665825765006,0.1393700111214748,0.10725670142233537,0.12362847568420472,0.1750885490259143,0.136586968631711,0.12642784503423285,0.1358823020117042,0.12781236246936367,0.12718490476467714,0.13243866504914642,0.12975361266646876,0.13948476619330155,0.14333178293735133,0.14499655168313486,0.10486181383134661,0.13159027319676783,0.12496399481450647,0.15829087149927504,0.14772948250095508,0.11948221624995077,0.16326665305566843,0.13047605144240074,0.12998461447417536,0.14051334456200237,0.12006664815842909,0.09252026804976302,0.17372391890583172,0.14810806865258896,0.13965672200076873
st_sd,,,,183.03005217723125,224.07364860688105,170.30560765870277,196.72569735548024,157.92403236999743,187.29655629509048,183.12837027615356,132.68006632497588,158.99685531481433,191.57505056765612,179.06423428479513,182.4719156473127,214.21717951648975,206.59380436015016,162.1141573089778,173.216627377397,193.6078510804766,177.04236781064583,154.042202009709,163.90546055577283,168.1071087134628,211.98113123577767,168.8786546606764,176.2980430974774,144.1700384962146,141.40721339450826,140.60227594174995,159.42396306703708,174.58808664969095,139.98571355677691
k_step_v2 -a:k 1,9145.539666666667,9538.185,163,10224.93,11695.79,10080.939999999999,13652.06,7321.030000000001,5640.8099999999995,8421.68,3422.13,13254.0,10855.88,5237.25,12248.65,6729.46,9482.539999999999,10387.640000000001,6369.56,9593.83,10195.62,8043.17,9283.35,11192.92,7667.67,9884.61,12770.109999999999,10753.8,7741.4,5098.79,7962.54,9717.6,9436.43
k_step_v2 -a:k 2,8009.705666666666,7852.8,267,9592.52,10899.179999999998,7352.059999999999,11046.21,5737.13,4258.59,7331.53,3110.43,11186.519999999999,9939.73,5255.5,10344.849999999999,7899.87,9361.05,9429.43,7049.12,10314.11,7410.959999999999,7261.18,7472.67,9438.479999999998,7994.99,7805.7300000000005,11375.929999999998,8777.560000000001,7258.9400000000005,4355.139999999999,6598.73,8055.77,6377.259999999999
k_step_v2 -a:k 3,7334.498666666667,7094.9349999999995,1006,8666.75,10305.490000000002,6128.489999999999,10420.6,5025.62,3797.86,5492.35,3622.54,10868.76,8415.42,5112.71,10871.979999999998,8471.539999999999,8306.449999999999,8355.43,6071.0,9932.329999999998,6988.389999999999,5761.1900000000005,6585.649999999999,9507.269999999999,7367.9299999999985,6522.3099999999995,10406.25,8641.01,6081.42,3781.5099999999998,7093.209999999999,7096.660000000001,4336.84
all_in_cluster -a:maxd 120 -a:minp 2,9133.794333333331,9114.58,129,13832.35,12866.609999999999,6906.650000000001,10664.259999999998,6401.3,4494.740000000001,6406.31,1993.3300000000002,13559.239999999998,11672.109999999999,6554.65,13505.210000000001,6649.5,9867.31,9279.48,9517.470000000001,11081.92,10123.32,9833.7,8949.68,12486.34,8677.08,8799.51,15383.09,11123.15,7396.389999999999,3060.01,7277.51,7272.740000000001,8378.87
greedy_priority,13453.430666666669,13464.990000000002,131,15061.799999999997,16910.14,11983.67,17615.899999999998,11016.73,9027.92,12913.890000000001,7305.08,16875.37,14016.95,10986.91,17451.859999999997,14751.439999999999,13955.479999999998,14845.199999999999,12384.009999999998,16277.839999999998,13789.909999999998,10774.56,12166.42,14722.98,12764.27,13378.29,17674.010000000002,14472.07,13551.69,8419.53,12856.630000000001,13043.400000000001,12608.97
gravitational_search,8528.184333333333,8439.15,622,8971.259999999998,11796.640000000001,7401.9,11486.0,6009.740000000001,4791.469999999999,7345.5,5112.49,10939.349999999999,9581.56,8049.92,11420.469999999998,8227.240000000002,8806.42,10945.47,8470.02,12239.599999999999,8420.41,8007.679999999999,6744.98,8907.91,8940.699999999999,7072.42,11063.099999999999,9111.359999999999,7940.039999999999,4627.08,8457.89,7536.610000000001,7420.300000000001
onion_search_hamilton -a:cnum 2,6065.946,6123.41,135,7681.450000000001,8177.66,4049.55,9279.07,3563.1200000000003,3246.06,4528.280000000001,2749.18,10646.06,7617.05,3994.11,8702.880000000001,5171.1900000000005,8004.96,6256.699999999999,5426.150000000001,9371.59,6334.78,3696.24,5990.120000000001,7848.68,6277.289999999999,5159.860000000001,11240.31,6860.590000000001,3947.3500000000004,1263.93,6320.79,5156.31,3417.07
onion_search_hamilton -a:cnum 4,5824.585666666667,5853.355,150,7667.74,7909.160000000001,4204.499999999999,8913.279999999999,3588.98,3191.17,5179.4400000000005,1605.15,9158.68,7059.1,4113.86,8548.41,4946.79,7762.919999999999,6786.36,4810.240000000001,9548.83,6625.780000000001,3414.48,5677.02,7066.460000000001,6182.43,5035.08,9655.369999999999,6860.590000000001,3748.5,1354.9799999999998,6029.689999999999,4348.07,3744.51
onion_search_heuristic -a:cnum 2,6174.109666666668,6340.525,137,7815.629999999999,8192.42,4049.55,9036.279999999999,3563.1200000000003,3203.92,4509.610000000001,1563.24,9266.36,7961.13,3805.2799999999997,8688.420000000002,5789.719999999999,8205.69,8465.56,8032.22,9827.07,6431.869999999999,3435.7299999999996,7283.36,7030.32,6249.18,5704.03,11234.11,7096.67,3854.1299999999997,1263.93,6007.2,4240.47,3417.07
onion_search_heuristic -a:cnum 4,5839.127999999999,5507.360000000001,168,7443.54,7909.160000000001,4204.499999999999,8913.279999999999,3944.56,3359.38,4528.280000000001,1583.6999999999998,9318.56,7059.1,3909.1499999999996,8548.41,5211.08,7915.349999999999,6786.36,5069.139999999999,9743.73,6334.78,3414.48,5803.64,6872.43,6315.39,5117.280000000001,11167.990000000002,6777.58,3568.63,1234.99,4737.799999999999,4691.42,3690.1499999999996


